gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YBL054W	634.954491971426	2.83634191342108	0.469167583508582	6.04547716662355	1.48968447894243e-09	8.98566631633964e-09
YNL007C	2177.75922485474	-2.87160610377914	0.474992899424071	-6.04557690706737	1.48876312232114e-09	8.98566631633964e-09
YOL144W	414.322799845885	2.51432278610023	0.41596364916434	6.04457334469355	1.49805894737711e-09	9.02688400698325e-09
YLR293C	3681.77114590517	2.77027278423495	0.458350235611487	6.04400864011584	1.50331455486811e-09	9.04924290633355e-09
YGR161W-C	350.663771523238	-2.99184901627689	0.495116191432391	-6.04272101791168	1.51536552270193e-09	9.11241875407107e-09
YKL006W	2643.82761664231	3.23174204118537	0.534957293893368	6.04112155881652	1.53046616604011e-09	9.19153593701061e-09
YPL230W	531.898626687341	-3.6515793207874	0.604466470944075	-6.04099564874831	1.5316611020185e-09	9.19153593701061e-09
YCR054C	119.048670754433	2.97341177029785	0.492835504083124	6.03327427846257	1.60670363807063e-09	9.63199918953907e-09
YOR132W	462.539634143262	-2.65582409289789	0.440509343124912	-6.02898470678928	1.6499289830136e-09	9.88101641463255e-09
YGR089W	442.540174918088	2.58577533835317	0.428975643001324	6.02779057631763	1.66216233617755e-09	9.94411113686608e-09
YIL017C	397.042860888283	-2.91135008027476	0.483418027319578	-6.02242762111585	1.71820213492953e-09	1.02688876574309e-08
YHR068W	797.05178239005	2.99941625494362	0.498390295990328	6.01820757561825	1.76358953582935e-09	1.05294025599924e-08
YLR356W	576.441219758296	-3.11070452481087	0.51689697877534	-6.01803580315156	1.76546151386984e-09	1.05298453021748e-08
YMR128W	654.303214645161	2.46785073437591	0.410244603869611	6.01555928121428	1.79266682671544e-09	1.06812305229627e-08
YNL168C	460.039292432263	-2.56001453109535	0.425661965308661	-6.01419609863193	1.80781564451266e-09	1.07605449490962e-08
YHR132W-A	670.05140354683	-2.9149877669654	0.484866761173589	-6.01193564992959	1.83321095929096e-09	1.09006259782408e-08
YOL113W	303.893492253276	-3.26152207653601	0.542958954713123	-6.00694039250031	1.89056981654772e-09	1.12302914964706e-08
YLR080W	144.527573142376	-3.64106703732035	0.606222279892195	-6.00615839782042	1.89970606838747e-09	1.127312912112e-08
YBR296C	2688.67963765635	-4.17067315377434	0.694628988868811	-6.00417376845472	1.92308657383551e-09	1.14003219260674e-08
YCR031C	5936.87196171667	2.50557569098484	0.41734214775202	6.00364881544056	1.92931767437425e-09	1.14256962778665e-08
YGL030W	7022.49675714535	3.23651644013333	0.539261149897477	6.00176081801674	1.95189088499104e-09	1.15477019327197e-08
YGR088W	2354.72898264399	-3.50074626947074	0.583347609790167	-6.00113244782124	1.95946069836371e-09	1.158078840597e-08
YKL125W	574.205699804571	2.87529912382938	0.479214643773335	6.0000234992597	1.97288975270766e-09	1.16484025016217e-08
YKL014C	419.331944000377	2.77737911662965	0.463540002660513	5.991670838954	2.07695983396771e-09	1.22505072986393e-08
YER117W	4357.60720903821	2.59321595999457	0.43299793324825	5.98897999475624	2.11161132240936e-09	1.24423616854644e-08
YIL114C	105.247761822851	3.0166475076337	0.503767423304616	5.98817503491013	2.12208622552387e-09	1.24915166059229e-08
YNR003C	429.07399396483	2.52169297957513	0.421155714212999	5.98755494576951	2.13018991489066e-09	1.25266288469022e-08
YPL202C	308.94278106744	2.57930413101231	0.430790529223029	5.98737427135255	2.13255674047984e-09	1.2527968735196e-08
YER006W	1767.84741178992	2.36059250302257	0.394644582506743	5.98156571167991	2.21002865837097e-09	1.29700780080949e-08
YDR500C	2781.06423056273	2.81339379398194	0.470643662760518	5.97775773178423	2.26229837482681e-09	1.32572575285853e-08
YMR259C	341.325194925788	2.61945511781455	0.438206568341294	5.97767196354393	2.2634894192565e-09	1.32572575285853e-08
YLR060W	1616.49764622151	3.83390459422744	0.641694387750385	5.97465813542195	2.30573181457755e-09	1.34911800579228e-08
YBR056W-A	373.867938963246	-3.0394551248761	0.50886395169653	-5.97302110857467	2.32899751384132e-09	1.35991696143422e-08
YLR281C	107.249114050443	-3.37501636473921	0.565050747820037	-5.97294380683506	2.33010177442288e-09	1.35991696143422e-08
YNR007C	432.8006294197	-2.80001859428296	0.468789458742925	-5.97287021297644	2.33115354153997e-09	1.35991696143422e-08
YLR405W	177.817942260055	3.00712446634333	0.503954857470785	5.96705125819263	2.4157953571584e-09	1.40789188128127e-08
YMR303C	9146.98908593475	-2.67698179279071	0.44954640373827	-5.95485086863084	2.60309088670443e-09	1.51553710968467e-08
YML024W	4542.71135499038	2.69962207871997	0.453577829626919	5.9518386975406	2.65146629362881e-09	1.54216862778391e-08
YMR260C	1633.98242389005	2.65284587618379	0.445918750402682	5.94916870794998	2.69507741173922e-09	1.56597900799173e-08
YPR132W	5376.52266687644	2.34453613218376	0.394398244092953	5.94459069556911	2.77148487104457e-09	1.6087796719235e-08
YNL115C	894.916915415815	-3.64069196470224	0.612666402770574	-5.94237246932174	2.80926195786586e-09	1.62909379081389e-08
YGR183C	1121.68940758856	-2.43968001538683	0.410741353052942	-5.93969902775377	2.8554581990066e-09	1.65424517028503e-08
YOR386W	83.5235391127532	-3.7275694162143	0.628006602793324	-5.93555768304722	2.92848337538498e-09	1.69487422229544e-08
YBL027W	7097.37783327482	2.48399293867213	0.418646834418606	5.93338521745128	2.96751484594706e-09	1.71576845535162e-08
YOL142W	373.116509304161	2.47866324164691	0.418968538819594	5.91610828018333	3.29648238162378e-09	1.90409243680182e-08
